category,german,english,image_url,image_local
German Food & Drinks Flashcards,das Croissant,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f950.svg,images/German Food & Drinks Flashcards/1f950.svg
German Food & Drinks Flashcards,der Cupcake,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c1.svg,images/German Food & Drinks Flashcards/1f9c1.svg
German Food & Drinks Flashcards,Curry und Reis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35b.svg,images/German Food & Drinks Flashcards/1f35b.svg
German Food & Drinks Flashcards,Dango,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f361.svg,images/German Food & Drinks Flashcards/1f361.svg
German Food & Drinks Flashcards,der Donut,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f369.svg,images/German Food & Drinks Flashcards/1f369.svg
German Food & Drinks Flashcards,das Ei,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95a.svg,images/German Food & Drinks Flashcards/1f95a.svg
German Food & Drinks Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f368.svg,images/German Food & Drinks Flashcards/1f368.svg
German Food & Drinks Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f366.svg,images/German Food & Drinks Flashcards/1f366.svg
German Food & Drinks Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9ca.svg,images/German Food & Drinks Flashcards/1f9ca.svg
German Food & Drinks Flashcards,die Erdbeere,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f353.svg,images/German Food & Drinks Flashcards/1f353.svg
German Food & Drinks Flashcards,die Erdnuss,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95c.svg,images/German Food & Drinks Flashcards/1f95c.svg
German Food & Drinks Flashcards,die Falafel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c6.svg,images/German Food & Drinks Flashcards/1f9c6.svg
German Food & Drinks Flashcards,die Fischfrikade- lle,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f365.svg,images/German Food & Drinks Flashcards/1f365.svg
German Food & Drinks Flashcards,das Fladenbrot,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad3.svg,images/German Food & Drinks Flashcards/1fad3.svg
German Food & Drinks Flashcards,das Fleisch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f356.svg,images/German Food & Drinks Flashcards/1f356.svg
German Food & Drinks Flashcards,das Fondue,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad5.svg,images/German Food & Drinks Flashcards/1fad5.svg
German Food & Drinks Flashcards,die Garnele,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f364.svg,images/German Food & Drinks Flashcards/1f364.svg
German Food & Drinks Flashcards,der Geburtstagsk- uchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f382.svg,images/German Food & Drinks Flashcards/1f382.svg
German Food & Drinks Flashcards,der Glückskeks,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f960.svg,images/German Food & Drinks Flashcards/1f960.svg
German Food & Drinks Flashcards,die grüne Paprikaschote,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad1.svg,images/German Food & Drinks Flashcards/1fad1.svg
German Food & Drinks Flashcards,grüner Tee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f375.svg,images/German Food & Drinks Flashcards/1f375.svg
German Food & Drinks Flashcards,die Gurke,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f952.svg,images/German Food & Drinks Flashcards/1f952.svg
German Food & Drinks Flashcards,der Hamburger,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f354.svg,images/German Food & Drinks Flashcards/1f354.svg
German Food & Drinks Flashcards,der Honig,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36f.svg,images/German Food & Drinks Flashcards/1f36f.svg
German Food & Drinks Flashcards,der Hotdog,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f32d.svg,images/German Food & Drinks Flashcards/1f32d.svg
German Food & Drinks Flashcards,das Huhn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f357.svg,images/German Food & Drinks Flashcards/1f357.svg
German Food & Drinks Flashcards,der Kaffee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/2615.svg,images/German Food & Drinks Flashcards/2615.svg
German Food & Drinks Flashcards,Kakigori,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f367.svg,images/German Food & Drinks Flashcards/1f367.svg
German Food & Drinks Flashcards,die Kartoffel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f954.svg,images/German Food & Drinks Flashcards/1f954.svg
German Food & Drinks Flashcards,die Kastanie,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f330.svg,images/German Food & Drinks Flashcards/1f330.svg
German Food & Drinks Flashcards,der Kebab,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f959.svg,images/German Food & Drinks Flashcards/1f959.svg
German Food & Drinks Flashcards,der Keks,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36a.svg,images/German Food & Drinks Flashcards/1f36a.svg
German Food & Drinks Flashcards,die Kirschen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f352.svg,images/German Food & Drinks Flashcards/1f352.svg
German Food & Drinks Flashcards,die Kiwi,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95d.svg,images/German Food & Drinks Flashcards/1f95d.svg
German Food & Drinks Flashcards,der Kloß,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95f.svg,images/German Food & Drinks Flashcards/1f95f.svg
German Food & Drinks Flashcards,der Knoblauch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c4.svg,images/German Food & Drinks Flashcards/1f9c4.svg
German Food & Drinks Flashcards,die Kokosnuss,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f965.svg,images/German Food & Drinks Flashcards/1f965.svg
German Food & Drinks Flashcards,der Kuchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f370.svg,images/German Food & Drinks Flashcards/1f370.svg
German Food & Drinks Flashcards,der Käse,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c0.svg,images/German Food & Drinks Flashcards/1f9c0.svg
German Food & Drinks Flashcards,der Lutscher,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36d.svg,images/German Food & Drinks Flashcards/1f36d.svg
German Food & Drinks Flashcards,der Maiskolben,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f33d.svg,images/German Food & Drinks Flashcards/1f33d.svg
German Food & Drinks Flashcards,die Mango,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96d.svg,images/German Food & Drinks Flashcards/1f96d.svg
German Food & Drinks Flashcards,der Mate-Tee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c9.svg,images/German Food & Drinks Flashcards/1f9c9.svg
German Food & Drinks Flashcards,die Milch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95b.svg,images/German Food & Drinks Flashcards/1f95b.svg
German Food & Drinks Flashcards,der Mondkuchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96e.svg,images/German Food & Drinks Flashcards/1f96e.svg
German Food & Drinks Flashcards,die Möhre,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f955.svg,images/German Food & Drinks Flashcards/1f955.svg
German Food & Drinks Flashcards,die Nudeln,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35c.svg,images/German Food & Drinks Flashcards/1f35c.svg
German Food & Drinks Flashcards,Oden,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f362.svg,images/German Food & Drinks Flashcards/1f362.svg
German Food & Drinks Flashcards,die Oliven,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad2.svg,images/German Food & Drinks Flashcards/1fad2.svg
German Food & Drinks Flashcards,die Orange,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34a.svg,images/German Food & Drinks Flashcards/1f34a.svg
German Food & Drinks Flashcards,die Pfannkuchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95e.svg,images/German Food & Drinks Flashcards/1f95e.svg
German Food & Drinks Flashcards,der Pfirsich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f351.svg,images/German Food & Drinks Flashcards/1f351.svg
German Food & Drinks Flashcards,der Pilz,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f344.svg,images/German Food & Drinks Flashcards/1f344.svg
German Food & Drinks Flashcards,die Pizza,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f355.svg,images/German Food & Drinks Flashcards/1f355.svg
German Food & Drinks Flashcards,die Pommes,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35f.svg,images/German Food & Drinks Flashcards/1f35f.svg
German Food & Drinks Flashcards,das Popcorn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f37f.svg,images/German Food & Drinks Flashcards/1f37f.svg
German Food & Drinks Flashcards,der Reis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35a.svg,images/German Food & Drinks Flashcards/1f35a.svg
German Food & Drinks Flashcards,das Reisbällchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f359.svg,images/German Food & Drinks Flashcards/1f359.svg
German Food & Drinks Flashcards,der Reiscracker,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f358.svg,images/German Food & Drinks Flashcards/1f358.svg
German Food & Drinks Flashcards,der Saft,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c3.svg,images/German Food & Drinks Flashcards/1f9c3.svg
German Food & Drinks Flashcards,der Salat,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f957.svg,images/German Food & Drinks Flashcards/1f957.svg
German Food & Drinks Flashcards,der Salat,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96c.svg,images/German Food & Drinks Flashcards/1f96c.svg
German Food & Drinks Flashcards,das Salz,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c2.svg,images/German Food & Drinks Flashcards/1f9c2.svg
German Food & Drinks Flashcards,das Sandwich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96a.svg,images/German Food & Drinks Flashcards/1f96a.svg
German Food & Drinks Flashcards,die Schokolade,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36b.svg,images/German Food & Drinks Flashcards/1f36b.svg
German Food & Drinks Flashcards,Spaghetti,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35d.svg,images/German Food & Drinks Flashcards/1f35d.svg
German Food & Drinks Flashcards,der Speck,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f953.svg,images/German Food & Drinks Flashcards/1f953.svg
German Food & Drinks Flashcards,das Spiegelei,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f373.svg,images/German Food & Drinks Flashcards/1f373.svg
German Food & Drinks Flashcards,das Steak,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f969.svg,images/German Food & Drinks Flashcards/1f969.svg
German Food & Drinks Flashcards,das Sushi,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f363.svg,images/German Food & Drinks Flashcards/1f363.svg
German Food & Drinks Flashcards,die Süßkartoffel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f360.svg,images/German Food & Drinks Flashcards/1f360.svg
German Food & Drinks Flashcards,der Taco,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f32e.svg,images/German Food & Drinks Flashcards/1f32e.svg
German Food & Drinks Flashcards,die Tamale,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad4.svg,images/German Food & Drinks Flashcards/1fad4.svg
German Food & Drinks Flashcards,die Tomate,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f345.svg,images/German Food & Drinks Flashcards/1f345.svg
German Food & Drinks Flashcards,die Trauben,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f347.svg,images/German Food & Drinks Flashcards/1f347.svg
German Food & Drinks Flashcards,die Waffel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c7.svg,images/German Food & Drinks Flashcards/1f9c7.svg
German Food & Drinks Flashcards,das Wasser,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f964.svg,images/German Food & Drinks Flashcards/1f964.svg
German Food & Drinks Flashcards,die Wassermelone,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f349.svg,images/German Food & Drinks Flashcards/1f349.svg
German Food & Drinks Flashcards,die Zitrone,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34b.svg,images/German Food & Drinks Flashcards/1f34b.svg
German Food & Drinks Flashcards,die Zwiebel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c5.svg,images/German Food & Drinks Flashcards/1f9c5.svg
German Parts of the Body Flashcards,der Arm,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f4aa-1f3fd.svg,images/German Parts of the Body Flashcards/1f4aa-1f3fd.svg
German Parts of the Body Flashcards,das Auge,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f441.svg,images/German Parts of the Body Flashcards/1f441.svg
German Parts of the Body Flashcards,die Augen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f440.svg,images/German Parts of the Body Flashcards/1f440.svg
German Parts of the Body Flashcards,das Bein,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9b5-1f3fd.svg,images/German Parts of the Body Flashcards/1f9b5-1f3fd.svg
German Parts of the Body Flashcards,der Fuß,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9b6-1f3fe.svg,images/German Parts of the Body Flashcards/1f9b6-1f3fe.svg
German Parts of the Body Flashcards,die Hand,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f590-1f3ff.svg,images/German Parts of the Body Flashcards/1f590-1f3ff.svg
German Parts of the Body Flashcards,das Herz,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fac0.svg,images/German Parts of the Body Flashcards/1fac0.svg
German Parts of the Body Flashcards,der Knochen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9b4.svg,images/German Parts of the Body Flashcards/1f9b4.svg
German Parts of the Body Flashcards,der Kopf,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f469-1f3fd-200d-1f9b2.svg,images/German Parts of the Body Flashcards/1f469-1f3fd-200d-1f9b2.svg
German Parts of the Body Flashcards,die Lungen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fac1.svg,images/German Parts of the Body Flashcards/1fac1.svg
German Parts of the Body Flashcards,der Mund,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f444.svg,images/German Parts of the Body Flashcards/1f444.svg
German Parts of the Body Flashcards,die Nase,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f443-1f3fd.svg,images/German Parts of the Body Flashcards/1f443-1f3fd.svg
German Parts of the Body Flashcards,das Ohr,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f442-1f3fd.svg,images/German Parts of the Body Flashcards/1f442-1f3fd.svg
German Parts of the Body Flashcards,der Zahn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9b7.svg,images/German Parts of the Body Flashcards/1f9b7.svg
German Parts of the Body Flashcards,die Zunge,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f445.svg,images/German Parts of the Body Flashcards/1f445.svg
German Fruit Flashcards,die Ananas,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34d.svg,images/German Fruit Flashcards/1f34d.svg
German Fruit Flashcards,der Apfel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34e.svg,images/German Fruit Flashcards/1f34e.svg
German Fruit Flashcards,die Aubergine,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f346.svg,images/German Fruit Flashcards/1f346.svg
German Fruit Flashcards,die Avocado,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f951.svg,images/German Fruit Flashcards/1f951.svg
German Fruit Flashcards,der Bagel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96f.svg,images/German Fruit Flashcards/1f96f.svg
German Fruit Flashcards,das Baguette,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f956.svg,images/German Fruit Flashcards/1f956.svg
German Fruit Flashcards,die Banane,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34c.svg,images/German Fruit Flashcards/1f34c.svg
German Fruit Flashcards,die Birne,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f350.svg,images/German Fruit Flashcards/1f350.svg
German Fruit Flashcards,die Blaubeeren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad0.svg,images/German Fruit Flashcards/1fad0.svg
German Fruit Flashcards,die Bohnen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad8.svg,images/German Fruit Flashcards/1fad8.svg
German Fruit Flashcards,das Bonbon,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36c.svg,images/German Fruit Flashcards/1f36c.svg
German Fruit Flashcards,die Brezel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f968.svg,images/German Fruit Flashcards/1f968.svg
German Fruit Flashcards,der Broccoli,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f966.svg,images/German Fruit Flashcards/1f966.svg
German Fruit Flashcards,das Brot,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35e.svg,images/German Fruit Flashcards/1f35e.svg
German Fruit Flashcards,der Bubble Tea,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9cb.svg,images/German Fruit Flashcards/1f9cb.svg
German Fruit Flashcards,der Burrito,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f32f.svg,images/German Fruit Flashcards/1f32f.svg
German Fruit Flashcards,die Butter,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c8.svg,images/German Fruit Flashcards/1f9c8.svg
German Fruit Flashcards,der Chili,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f336.svg,images/German Fruit Flashcards/1f336.svg
German Fruit Flashcards,das Croissant,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f950.svg,images/German Fruit Flashcards/1f950.svg
German Fruit Flashcards,der Cupcake,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c1.svg,images/German Fruit Flashcards/1f9c1.svg
German Fruit Flashcards,Curry und Reis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35b.svg,images/German Fruit Flashcards/1f35b.svg
German Fruit Flashcards,Dango,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f361.svg,images/German Fruit Flashcards/1f361.svg
German Fruit Flashcards,der Donut,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f369.svg,images/German Fruit Flashcards/1f369.svg
German Fruit Flashcards,das Ei,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95a.svg,images/German Fruit Flashcards/1f95a.svg
German Fruit Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f368.svg,images/German Fruit Flashcards/1f368.svg
German Fruit Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f366.svg,images/German Fruit Flashcards/1f366.svg
German Fruit Flashcards,das Eis,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9ca.svg,images/German Fruit Flashcards/1f9ca.svg
German Fruit Flashcards,die Erdbeere,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f353.svg,images/German Fruit Flashcards/1f353.svg
German Fruit Flashcards,die Erdnuss,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95c.svg,images/German Fruit Flashcards/1f95c.svg
German Fruit Flashcards,die Falafel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c6.svg,images/German Fruit Flashcards/1f9c6.svg
German Fruit Flashcards,die Fischfrikade- lle,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f365.svg,images/German Fruit Flashcards/1f365.svg
German Fruit Flashcards,das Fladenbrot,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad3.svg,images/German Fruit Flashcards/1fad3.svg
German Fruit Flashcards,das Fleisch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f356.svg,images/German Fruit Flashcards/1f356.svg
German Fruit Flashcards,das Fondue,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad5.svg,images/German Fruit Flashcards/1fad5.svg
German Fruit Flashcards,die Garnele,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f364.svg,images/German Fruit Flashcards/1f364.svg
German Fruit Flashcards,der Geburtstagsk- uchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f382.svg,images/German Fruit Flashcards/1f382.svg
German Fruit Flashcards,der Glückskeks,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f960.svg,images/German Fruit Flashcards/1f960.svg
German Fruit Flashcards,die grüne Paprikaschote,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad1.svg,images/German Fruit Flashcards/1fad1.svg
German Fruit Flashcards,grüner Tee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f375.svg,images/German Fruit Flashcards/1f375.svg
German Fruit Flashcards,die Gurke,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f952.svg,images/German Fruit Flashcards/1f952.svg
German Fruit Flashcards,der Hamburger,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f354.svg,images/German Fruit Flashcards/1f354.svg
German Fruit Flashcards,der Honig,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36f.svg,images/German Fruit Flashcards/1f36f.svg
German Fruit Flashcards,der Hotdog,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f32d.svg,images/German Fruit Flashcards/1f32d.svg
German Fruit Flashcards,das Huhn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f357.svg,images/German Fruit Flashcards/1f357.svg
German Fruit Flashcards,der Kaffee,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/2615.svg,images/German Fruit Flashcards/2615.svg
German Fruit Flashcards,Kakigori,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f367.svg,images/German Fruit Flashcards/1f367.svg
German Fruit Flashcards,die Kartoffel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f954.svg,images/German Fruit Flashcards/1f954.svg
German Fruit Flashcards,die Kastanie,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f330.svg,images/German Fruit Flashcards/1f330.svg
German Fruit Flashcards,der Kebab,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f959.svg,images/German Fruit Flashcards/1f959.svg
German Fruit Flashcards,der Keks,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36a.svg,images/German Fruit Flashcards/1f36a.svg
German Fruit Flashcards,die Kirschen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f352.svg,images/German Fruit Flashcards/1f352.svg
German Fruit Flashcards,die Kiwi,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95d.svg,images/German Fruit Flashcards/1f95d.svg
German Fruit Flashcards,der Kloß,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f95f.svg,images/German Fruit Flashcards/1f95f.svg
German Fruit Flashcards,der Knoblauch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c4.svg,images/German Fruit Flashcards/1f9c4.svg
German Fruit Flashcards,die Kokosnuss,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f965.svg,images/German Fruit Flashcards/1f965.svg
German Fruit Flashcards,der Kuchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f370.svg,images/German Fruit Flashcards/1f370.svg
German Fruit Flashcards,der Käse,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c0.svg,images/German Fruit Flashcards/1f9c0.svg
German Fruit Flashcards,der Lutscher,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36d.svg,images/German Fruit Flashcards/1f36d.svg
